GeneFamily,Sample,Value,Condition
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,49.82280464350001,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,27.041642513499998,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,46.610472191099994,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,59.2165560213,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,44.2423161133,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,34.7256055502,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.165341864699997,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,34.0799218125,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,No_Monarch_Wild_260,96.22763863790001,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,29.6645784929,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,12.6250019084,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,3.9356181773000003,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,10.5275865263,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,9.5352802822,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,7.2736164091,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,15.451998657899999,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,3.7885869662,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,No_Monarch_Wild_260,16.470123231800002,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_248,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_249,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_250,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_251,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_252,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Wild_253,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Experiment_254,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,Monarch_Experiment_255,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Experiment_256,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Experiment_257,54.475179357799995,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Experiment_258,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Experiment_259,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,No_Monarch_Wild_260,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,NoMonarch_Wild_261,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,No_Monarch_Wild_260,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,45.0914059843,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_249,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_250,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_251,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_252,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_253,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_254,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_255,39.9731155264,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_256,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_257,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_258,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_259,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,No_Monarch_Wild_260,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Wild_261,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_248,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_249,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_250,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_251,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_252,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_253,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_254,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_255,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_256,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_257,98.7158910363,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_258,124.9992381015,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_259,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,No_Monarch_Wild_260,0.0,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Wild_261,0.0,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,Monarch_Wild_248,409.95023977650004,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,Monarch_Wild_249,204.3090732241,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,Monarch_Wild_250,200.20113795970002,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,Monarch_Wild_251,404.5927437585,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,Monarch_Wild_252,210.7986698625,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,Monarch_Wild_253,212.2285226073,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,Monarch_Experiment_254,513.8366562253,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,Monarch_Experiment_255,423.61787295010004,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,NoMonarch_Experiment_256,432.59421668989995,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,NoMonarch_Experiment_257,527.2176707889,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,NoMonarch_Experiment_258,406.9024972039,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,NoMonarch_Experiment_259,429.0442009925,No-Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,No_Monarch_Wild_260,316.10490190810003,Monarch
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,NoMonarch_Wild_261,200.75970610509998,No-Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,Monarch_Wild_248,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,Monarch_Wild_249,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,Monarch_Wild_250,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,Monarch_Wild_251,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,Monarch_Wild_252,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,Monarch_Wild_253,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,Monarch_Experiment_254,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,Monarch_Experiment_255,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,NoMonarch_Experiment_256,0.0,No-Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,NoMonarch_Experiment_257,0.0,No-Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,NoMonarch_Experiment_258,0.0,No-Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,NoMonarch_Experiment_259,69.58447559140001,No-Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,No_Monarch_Wild_260,0.0,Monarch
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)|unclassified,NoMonarch_Wild_261,0.0,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_248,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_249,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_250,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_251,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_252,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_253,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_254,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_255,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_256,0.0,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_257,73.09647864850001,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_258,94.1773270864,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_259,0.0,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,No_Monarch_Wild_260,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Wild_261,0.0,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,Monarch_Wild_248,52.0934887334,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,Monarch_Wild_249,17.2754982814,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,Monarch_Wild_250,32.7363126365,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,Monarch_Wild_251,47.956490766099996,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,Monarch_Wild_252,0.0,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,Monarch_Wild_253,27.6298061323,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,Monarch_Experiment_254,57.648415766199996,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,Monarch_Experiment_255,37.9868280515,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,NoMonarch_Experiment_256,18.9452470969,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,NoMonarch_Experiment_257,36.3541028013,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,NoMonarch_Experiment_258,23.476144970300002,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,NoMonarch_Experiment_259,47.4486293575,No-Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,No_Monarch_Wild_260,37.5457080464,Monarch
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified,NoMonarch_Wild_261,38.8910439011,No-Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,0.0,No-Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,No_Monarch_Wild_260,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,52.6221606107,No-Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_249,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_250,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_251,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_252,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_253,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_254,0.0,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_255,57.8196652376,Monarch
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_256,0.0,No-Monarch
